id,nội dung câu hỏi,Bloom_Label
2827,Văn bản nhật dụng nào sau đây được viết bằng phương thức tự sự,Create
2828,Văn bản nhật dụng nào sau đây được viết bằng phương thức nghị luận,Create
2829,Những lưu ý khi học văn bản nhật dụng,Understand
2830,Bài thơ Con cò được viết theo thể thơ nào,Create
2831,Nhận xét nào đúng với bài thơ Mây và sóng,Evaluate
2832,Bài thơ Viếng lăng Bác thuộc thể thơ gì,Understand
2833,Nhà thơ Hữu Thỉnh là tác giả của bài thơ nào,Remember
2834,Nhận xét sau đúng với nội dung của bài thơ nào Qua hình thức những lời hát ru bài thơ ca ngợi tình mẹ và lời ru đối với cuộc sống của mỗi con người,Evaluate
2835,Khởi ngữ được hiểu là,Remember
2836,Câu nào dưới đây không chứa khởi ngữ,Understand
2837,Đoạn văn sau và trả lời các câu hỏi Người ta vẫn quen nhìn thời gian như một định luật đưa tới già nua tàn tạ hủy diệt nhưng không mấy ai nghĩ rằng chính nhờ có thời gian nên mới có tác động hiện hữu nảy sinh Nếu không có thời gian thì sẽ không bao giờ có sự sống Không có sự hình thành của trái đất không có sự kết hợp của các phân tử thành các cơ thể đơn bào rồi đa bào không có sự xuất hiện của các loài cỏ cây cầm thú không có sự tiến hóa liên tục cho tới loài người với bộ óc tinh vi sáng tạo Đó là những thành quả của sự tiến hóa không ngừng của vạn vật tức là thành quả thời gian Đoạn văn trên thuộc loại văn bản nào,Create
2838,Câu nào sau đây không có thành phần gọi đáp,Understand
2839,Trong câu Người đồng mình thương lắm con ơi có sử dụng,Understand
2840,Trong câu Mưa đá Cha mẹ ơi Mưa đá có sử dụng,Understand
2841,Trả lời bằng hàm ý cho câu hội thoại An Ngày mai chủ nhật bạn đến nhà mình chơi đi,Understand
2842,Cô giáo vào lớp được một lúc thì một học sinh mới xin phép vào Cô giáo nói với học sinh đó Bây giờ là mấy giờ rồi Câu đó có hàm ý,Understand
2843,Ý nào sau đây không đúng khi nói về thành phần gọiđáp,Understand
2844,Thành phần phụ chú trong đoạn văn sau có tác dụng gì Bước vào thế kỉ mới muốn sánh vai cùng các cường quốc năm châu thì chúng ta sẽ phải lấy đầy hành trang bằng những điểm mạnh vứt bỏ những điểm yếu Muốn vậy thì khâu đầu tiên có ý nghĩa quyết định là hãy làm cho lớp trẻ những người chủ thực sự của đất nước trong thế kỉ tới nhận ra điều đó quen dần với những thói quen tốt đẹp ngay từ những việc nhỏ nhất,Apply
2845,Thông điệp từ truyện Bến quê của Nguyễn Minh Châu,Understand
2846,Truyện Bến quê được kể bằng ngôi thứ ba đúng hay sai,Apply
2847,Biểu tượng bờ đất lở dốc đứng phía bên này sông là biểu tượng cho điều gì,Understand
2848,Ý nào dưới đây thể hiện chính xác nhất giá trị nhân đạo của tác phẩm trên,Understand
2849,Nhận định nào sau đây không phải là đặc điểm nghệ thuật nổi bật của truyện ngắn Bến quê,Understand
2850,Câu văn sau nói về điều gì Suốt đời Nhĩ đã từng đi tới không sót một xó xỉnh nào trên trái đất đây là một chân trời gần gũi mà lại xa lắc vì chưa hề bao giờ đi đến cái bờ bên kia sông Hồng ngay trước cửa sổ nhà mình,Understand
2851,Dòng nào sau đây thể hiện rõ nhất cảm xúc của nhân vật Nhĩ,Understand
2852,Truyện ngắn Bến quê của Nguyễn Minh Châu chứa đựng những suy ngẫm trải nghiệm sâu sắc của nhà văn về con người cuộc đời thức tỉnh sự trân trọng giá trị của cuộc sống gia đình và những vẻ đẹp bình dị của quê hương đúng hay sai,Apply
2853,Nghệ thuật của truyện nổi bật ở việc miêu tả tâm lí tinh tế nhiều hình ảnh giàu tính biểu tượng cách xây dựng tình huống truyện trần thuật theo dòng tâm trạng của nhân vật,Understand
2854,Trong tâm tưởng khi đang đi trên bãi bồi bên kia sông Nhĩ thấy mình giống nhân vật nào,Understand
2855,Vì sao Nhĩ lại muốn sang bên kia sông,Understand
2856,Lí do chính nào khiến Nhĩ muốn con trai bên kia sông,Understand
2857,Vì sao Tuấn không sang sông như bố muốn,Understand
2858,Những khám phá riêng của Nhĩ về cái bãi bồi bên kia sông Hồng đã đem đến cho anh tâm trạng gì,Understand
2859,Nhận định nào nói đúng về nhân vật Nhĩ,Understand
2860,Ai là tác giả bài Bến quê,Remember
2861,Thời điểm sáng tác bài Bến quê là thời gian nào,Understand
2862,Ý nào đây nêu tình huống chính của truyện ngắn Bến quê,Understand
2863,Khi nằm trên giường bệnh Nhĩ thấy gì qua khung cửa sổ,Understand
2864,Nhân vật Nhĩ đã cảm nhận điều về Liên người vợ của anh,Understand
2865,Tác phẩm Bến quê được viết theo thể loại nào,Create
2866,Tác phẩm xuất bản năm bao nhiêu,Understand
2867,Dòng nào sau đây nêu đúng về tác giả và thời điểm sáng tác truyện ngắn Bến quê,Remember
2868,Thông điệp từ truyện Bến quê của Nguyễn Minh Châu,Understand
2869,Truyện Bến quê được kể bằng ngôi thứ ba đúng hay sai,Apply
2870,Nhận định Nhĩ là người ốm yếu triền miên chưa từng đi xa nên suốt cuộc đời anh chỉ khao khát được sang bên kia con sông ở gần nhà đúng hay sai,Apply
2871,Ý nào dưới đây thể hiện chính xác nhất giá trị nhân đạo của tác phẩm trên,Understand
2872,Nhận định nào sau đây không phải là đặc điểm nghệ thuật nổi bật của truyện ngắn Bến quê,Understand
2873,Truyện ngắn Bến quê của Nguyễn Minh Châu chứa đựng những suy ngẫm trải nghiệm sâu sắc của nhà văn về con người cuộc đời thức tỉnh sự trân trọng giá trị của cuộc sống gia đình và những vẻ đẹp bình dị của quê hương đúng hay sai,Apply
2874,Nghệ thuật của truyện nổi bật ở việc miêu tả tâm lí tinh tế nhiều hình ảnh giàu tính biểu tượng cách xây dựng tình huống truyện trần thuật theo dòng tâm trạng của nhân vật,Understand
2875,Ý nào đây nêu tình huống chính của truyện ngắn Bến quê,Understand
2876,Khi nằm trên giường bệnh Nhĩ thấy gì qua khung cửa sổ,Understand
2877,Nhân vật Nhĩ đã cảm nhận điều về Liên người vợ của anh,Understand
2878,Trong tâm tưởng khi đang đi trên bãi bồi bên kia sông Nhĩ thấy mình giống nhân vật nào,Understand
2879,Vì sao Nhĩ lại muốn sang bên kia sông,Understand
2880,Lí do chính nào khiến Nhĩ muốn con trai bên kia sông,Understand
2881,Vì sao Tuấn không sang sông như bố muốn,Understand
2882,Những khám phá riêng của Nhĩ về cái bãi bồi bên kia sông Hồng đã đem đến cho anh tâm trạng gì,Understand
2883,Nhận định nào nói đúng về nhân vật Nhĩ,Understand
2884,Địa danh nào sau đây là quê hương của Nguyễn Minh Châu,Understand
2885,Tác giả Nguyễn Minh Châu sinh năm bao nhiêu,Remember
2886,Nguyễn Minh Châu công tác tại phòng Văn nghệ quân đội từ khi nào,Understand
2887,Nguyễn Minh Châu được kết nạp vào Hội nhà văn Việt Nam năm nào,Remember
2888,Nguyễn Minh Châu không theo học trường nào dưới đây,Understand
2889,Ông là một trong những cây bút văn xuôi tiêu biểu của nền văn học thời kì kháng chiến chống Pháp đúng hay sai,Apply
2890,Đâu là đặc điểm truyện ngắn của Nguyễn Minh Châu sau 1975,Understand
2891,Thời bình Nguyễn Minh Châu thường viết về đề tài gì,Create
2892,Đâu không phải là tác phẩm của Nguyễn Minh Châu,Understand
2893,Nguyễn Minh Châu được tặng giải thưởng Hồ Chí Minh về văn học nghệ thuật năm 2000 đúng hay sai,Apply
2894,Cụm từ in đậm trong câu Dường như vật duy nhất vẫn bình tĩnh phớt lờ mọi biến động chung là chiếc kim đồng hồ,Understand
2895,Trong câu Thưa ông chúng cháu ở Gia Lâm lên đấy ạ Đi bốn năm hôm mới lên đến đây vất vả quá cụm in đậm thuộc thành phần gì của câu,Understand
2896,Cụm từ ngoài cửa sổ bấy giờ thuộc thành phần gì trong câu văn trên,Understand
2897,Đọc đoạn trích sau và cho biết đoạn trích sử dụng phép liên kết nào Ở rừng mùa này thường như thế Mưa Nhưng mưa đá Lúc đầu tôi không biết Nhưng rồi có tiếng lanh canh gõ trên nóc hang Có cái gì sắc xé không khí thành từng mảnh vụn Gió Và tôi thấy đau ướt ở má,Analyze
2898,Thành phần gạch chân trong câu văn Ngoài cửa sổ bấy giờ những bông hoa bằng lăng đã thưa thớt cái giống hoa ngay khi mới nở màu sắc đã nhợt nhạt là thành phần gì,Understand
2899,Trả lời hàm ý cho câu hội thoại sau Giáo viên Tại sao bài tập này em chưa hoàn thành,Understand
2900,Cô giáo vào lớp được một lúc thì một học sinh mới xin phép vào Cô giáo nói với học sinh đó Bây giờ là mấy giờ rồi Câu đó có hàm ý,Understand
2901,Câu nào không chứa hàm ý,Understand
2902,Khởi ngữ là gì,Remember
2903,Thế nào là nghĩa tường minh,Understand
2904,Thế nào là nghĩa hàm ý trong câu,Understand
2905,Để sử dụng hàm ý cần có điều kiện nào sau đây,Understand
2906,Hàm ý trong đoạn trích sau Tuấn hỏi Nam Cậu thấy đội bóng huyện mình chơi có hay không Nam bảo Tớ thấy họ ăn mặc đẹp lắm,Understand
2907,Các câu trong đoạn văn sau được nối với nhau bằng phép liên tưởng nào Ngay lúc ấy cái vật mà Nhĩ nhìn thấy trước tiên khi được ngồi sát ngay sau khuôn cửa sổ là một cánh buồm vừa bắt gió căng phồng lên Con đò ngang mỗi ngày chỉ qua lại một chuyến giữa hai bên bờ khúc sông Hồng này vừa mới bắt đầu chống sào ra khỏi chân bãi bồi bên kia cánh buồm nâu bạc trắng vẫn còn che lấp gần hết miền đất mơ ước,Create
2908,Khi trình bày bài phát biểu bài nói về một đoạn thơ bài thơ trước lớp cần chú ý những gì,Create
2909,Khi trình bày bài nói có nên học thuộc lòng văn bản hay không,Create
2910,Khi trình bày một đoạn thơ cần chú ý đến những nội dung chính gì,Create
2911,Bài thơ sử dụng phương thức biểu đạt nào là chủ yếu,Analyze
2912,Nội dung chính của bài thơ là gì,Remember
2913,Những cụm từ được gạch chân trong câu Mà tôi nhớ một cái gì đấy hình như mẹ tôi cái cửa sổ hoặc những ngôi sao to trên bầu trời thành phố liên hệ với từ ngữ trước đó theo kiểu quan hệ nào,Understand
2914,Trong đoạn văn Chao ôi có thể là tất cả những cái đó Những cái đó ở thiệt xa Rồi bỗng chốc sau một cơn mưa đá chúng xoáy mạnh như sóng trong tâm trí tôi từ chao ôi là thành phần gì,Create
2915,Từ chúng được dùng để thay thế cho từ ngữ nào trong đoạn văn trên,Create
2916,Câu văn cảm thấy có ánh mắt các chiến sĩ dõi theo mình tôi không sợ nữa được dùng với mục đích gì,Understand
2917,Từ ngữ gạch chân trong câu văn Chắc các anh ấy có những cái ống nhòm để thu cả trái đất vào tầm mắt đóng vai trò gì,Understand
2918,Câu văn trên sử dụng phép tu từ gì,Analyze
2919,Hai câu văn sau Qủa bom nằm lạnh lùng trên một bụi cây khô một đầu vùi xuống đất Đầu này có vẽ hai vòng tròn màu vàng sử dụng phép liên kết nào,Analyze
